sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,NAPMPI,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,NAPMEI,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,NAPM,NAPMNOI,NAPMSDI,NAPMII,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,PPIFGS,PPIFCG,PPIITM,PPICRM,OILPRICEx,PPICMM,NAPMPRI,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUUR0000SAD,CUSR0000SAS,CPIULFSL,CUUR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx
8/1/1971,4019.1,3642.2,30.626,384926.367,35890.20714,38.9419,39.9069,38.2469,54.8754,44.1381,59.8588,15.5115,36.896,19.6471,65.0267,35.9639,47.9296,58.6806,55.6,76.5604,55,0.010712894,84673,79539,6.1,11.5,2337,1568,1261,711,550,325537.8676,71370,21570,597.7,3786,17115,10185,6930,49800,14341,3421.8,7696.8,3666,13041,39.5,2.9,39.8,48.4,2158,286,460,924,488,2004,331,426,740,507,53.6,58.4,49.7,50.9,,28736.97324,7818.7643,93986.99604,181047.8521,1.632317881,225.6,685.5,1684.3,69.89,30.452,29643,115.6802,77.0427,133.2073,0.141469095,97.24,107.3,3.181129165,18.04338112,5.56,5.74,4.94,5.22,5.8,6.55,6.58,7.59,8.76,0.18,-0.62,-0.34,0.24,0.99,1.02,2.03,3.2,,4.0306,355.78,2.4346,1.013,40.7,40.4,37.2,35.8,3.56,46.2,72.4,40.7,61.1,39.7,36.5,43.4,46.1,37.3,41,42.3,41,23.428,62.432,26.066,18.081,3.82,5.23,3.48,82.1,508.9,9811,28188,138.5272,23.3838
9/1/1971,4031,3646.3,30.932,388392.341,36509.32566,39.5748,40.4786,38.6643,55.3811,44.0642,60.6974,15.8681,37.6021,20.4868,65.5604,36.6918,47.9261,57.4315,59.3,77.913,54,0.010710036,84731,79689,6,11.9,2301,1568,1239,676,563,317189.0313,71617,21650,604.2,3820,17154,10204,6950,49967,14388,3437.2,7720.7,3679,13068,39.4,2.8,39.7,53,2041,245,452,880,464,1996,344,427,758,467,55.1,61,48.9,40.2,,28795.28614,8380.493976,94754.80132,181934.3388,1.632317881,226.5,692.5,1697.3,70.388,30.783,30288,116.6745,77.9896,134.5358,0.142245506,99.4,109.9,3.108651911,18.52146303,5.55,5.69,4.69,4.97,5.41,6.14,6.14,7.44,8.59,0.14,-0.86,-0.58,-0.14,0.59,0.59,1.89,3.04,,3.9812,338.021,2.4694,1.013,40.7,40.3,37.2,35.7,3.56,46.3,52.3,40.8,61.3,39.5,36.7,43.4,45.9,37.4,41.1,42.3,41,23.463,62.085,26.114,18.141,3.83,5.26,3.48,,512.5,9862,28252,139.7432,14.6366
10/1/1971,4043.6,3662.4,31.007,388661.176,36950.07167,39.871,40.8965,39.0686,56.1302,44.8629,61.4,16.0234,37.7145,21.0625,66.2364,37.2371,49.9787,57.7386,60.8,78.8718,55,0.01110214,84872,79918,5.8,12.6,2222,1546,1268,677,591,298284.6076,71642,21604,540.3,3867,17126,10189,6937,50038,14376,3446.3,7728,3690,13115,39.6,2.9,39.9,49.8,2128,236,462,916,514,2026,318,431,776,501,55,61.4,50.9,38.1,,28189.5844,7501.77162,94957.00594,182411.6777,1.642649007,227.2,698.4,1707.6,70.488,30.812,30455,117.268,78.9773,135.6132,0.14272069,97.29,107.3,3.169215747,18.12585105,5.2,5.42,4.46,4.6,4.91,5.93,5.93,7.39,8.48,0.22,-0.74,-0.6,-0.29,0.73,0.73,2.19,3.28,,3.975,331.1105,2.4896,1.0047,40.7,40.4,37.1,36.4,3.56,46.1,51.7,40.9,61.4,39.5,36.5,43.5,46.2,37.5,41.2,42.4,41.1,23.499,62.038,26.152,18.183,3.85,5.29,3.5,,515.4,9983,28443,141.1104,14.9179
11/1/1971,4067.4,3680.8,31.165,395232.085,37378.37309,40.0402,41.1337,39.2785,56.5768,45.3101,61.8365,16.0966,37.7782,20.9735,66.2073,37.3747,48.9189,57.8705,56.1,78.9644,56,0.01085061,85458,80297,6,12,2304,1629,1277,696,581,287204.4431,71846,21684,544.5,3903,17166,10215,6951,50162,14401,3456.5,7729.3,3704,13148,39.9,2.9,40,49.3,2182,303,466,931,482,2079,316,458,794,511,52.3,55.4,50.9,41.6,,29052.99153,7875.869599,95319.44818,182411.6777,1.611655629,227.8,704.6,1718.5,70.889,30.927,30543,117.8104,79.8791,137.329,0.14337962,92.78,102.2,3.31609183,17.2760751,4.91,4.84,4.22,4.38,4.67,5.78,5.81,7.26,8.38,-0.07,-0.69,-0.53,-0.24,0.87,0.9,2.35,3.47,,3.9834,328.752,2.4933,1.0039,40.8,40.6,37.2,37,3.56,46.2,53.9,41,61.5,39.4,36.6,43.5,46.3,37.6,41.3,42.4,41.2,23.548,62.094,26.177,18.24,3.85,5.3,3.49,82,518,10114,28763,143.9019,21.5559
12/1/1971,4095,3709.7,31.366,398922.458,37354.52096,40.5024,41.3673,39.4446,56.9577,45.5108,62.3164,16.1868,38.5553,21.2054,67.0323,37.7217,48.4326,59.0174,63.9,79.4979,56,0.010865347,85625,80471,6,11.5,2320,1518,1283,700,583,272216.0748,72108,21741,604,3867,17202,10249,6953,50367,14483,3467,7787.1,3716,13190,39.7,3,40.2,49,2295,320,477,981,517,2133,313,476,821,523,57.6,63.5,53.3,47.7,,29782.84331,8230.155535,95594.14125,183580.6711,1.601324503,228.3,710.3,1728.2,71.023,31.345,31219,117.7961,79.9843,138.6848,0.143254623,99.17,109.7,3.095694262,18.3100347,4.14,4.66,4.01,4.23,4.6,5.69,5.93,7.25,8.38,0.52,-0.13,0.09,0.46,1.55,1.79,3.11,4.24,,3.9041,320.0727,2.5266,0.9993,41.1,40.9,37.4,37.2,3.56,45.4,65.1,41.1,61.6,39.4,36.7,43.8,46.2,37.7,41.4,42.6,41.4,23.641,62.317,26.298,18.306,3.89,5.32,3.55,,520.6,10163,29224,147.3477,16.5773
1/1/1972,4112.8,3728.7,31.37,403139.392,37070.36941,41.4757,42.1746,40.1867,57.8091,46.8664,62.853,16.7109,39.7594,22.1205,68.6514,38.6915,48.4631,59.3596,65.6,81.3218,59,0.01175533,85978,80959,5.8,12.1,2324,1489,1257,664,593,271250.9657,72445,21865,602.5,3912,17283,10321,6962,50580,14545,3490.3,7891.7,3723,13266,39.7,3,40.2,53.3,2494,386,445,1034,629,2238,372,416,852,597,59.6,64.8,55.2,48.4,,30408.29619,7726.696573,95984.24355,183483.255,1.570331126,230.1,717.7,1742,71.548,32.89,32869,118.1645,81.2625,139.5685,0.142956571,103.3,114.1,2.971926428,18.95519899,3.5,4.03,3.38,3.66,4.28,5.59,5.95,7.19,8.23,0.53,-0.12,0.16,0.78,2.09,2.45,3.69,4.73,,3.8922,312.72,2.5705,1.0059,41,40.7,37.5,37.8,3.56,45.6,79.3,41.2,61.7,39.7,36.8,43.8,46.3,37.9,41.5,42.6,41.5,23.738,62.638,26.391,18.383,3.93,5.39,3.57,,524.7,10088,29092,148.5752,14.0695
2/1/1972,4144,3747.4,31.447,398788.04,37379.41014,41.8685,42.5522,40.4979,58.1407,47.0633,63.2633,16.956,40.1667,22.4347,68.8739,38.9804,51.6246,60.778,67.7,81.7234,60,0.012175325,86036,81108,5.7,12.4,2111,1470,1292,641,651,263414.1863,72652,21915,598.5,3888,17361,10383,6978,50737,14599,3498.9,7924.4,3730,13298,39.9,3.2,40.4,54.4,2390,276,467,1083,564,2169,350,416,802,601,60.6,66,52.6,51.7,,31131.56425,8446.922589,96753.00262,184087.2349,1.590993378,232.3,725.7,1752.9,72.325,31.943,31911,118.8982,83.0947,140.8307,0.142598927,105.2,116.9,2.918250951,19.0912164,3.29,3.81,3.2,3.63,4.27,5.69,6.08,7.27,8.23,0.52,-0.09,0.34,0.98,2.4,2.79,3.98,4.94,,3.8611,305.187,2.6037,1.0047,41.3,40.9,37.7,38.1,3.56,45.6,74.1,41.4,61.9,39.6,36.9,44,46.2,38,41.6,42.8,41.7,23.832,62.675,26.551,18.448,3.96,5.42,3.61,92.8,529.5,10083,29103,148.4146,12.1628
3/1/1972,4164.9,3766.5,31.958,406176.563,38344.90317,42.1739,42.7649,40.6434,58.1556,46.7297,63.5056,17.1693,40.5783,22.7005,69.5311,39.2608,52.0294,61.0211,63.5,82.1025,62,0.012306471,86611,81573,5.8,12.3,2303,1418,1232,600,632,262139.9988,72945,22036,601.5,3921,17447,10449,6998,50909,14658,3518.8,7946.6,3740,13329,39.9,3.2,40.4,53.9,2334,307,409,1012,606,2105,290,404,873,538,59.8,64.6,57.1,51.5,,31192.69874,8726.622012,97198.42506,184905.5303,1.56,234.3,733.5,1771.7,72.529,31.88,31782,119.691,84.4289,142.5358,0.143396177,107.7,119.7,2.850510678,19.38010238,3.83,4.1,3.73,4.12,4.67,5.87,6.07,7.24,8.24,0.27,-0.1,0.29,0.84,2.04,2.24,3.41,4.41,,3.8567,302.5365,2.6181,0.9985,41.3,40.9,37.8,38.1,3.56,46.4,73.9,41.4,61.9,39.6,37,44,46.3,38.1,41.7,42.9,41.7,23.866,62.744,26.542,18.498,3.99,5.45,3.63,,533.8,10083,29184,151.3106,14.5198
4/1/1972,4176.5,3784.9,32.052,408936.011,38439.27467,42.615,43.249,41.2035,58.8576,48.1028,63.7557,17.4851,40.9643,23.0102,69.8647,39.7199,51.5412,60.3728,62.6,82.8494,62,0.012502521,86614,81655,5.7,12.4,2229,1500,1203,530,673,263590.5691,73163,22099,595.3,3931,17508,10497,7011,51064,14691,3529.9,7972.6,3753,13358,39.9,3.5,40.5,55.9,2249,281,433,1070,465,2139,333,455,872,480,59.3,63,55,52.3,,31518.12235,8457.411317,97534.16103,186240.1311,1.56,235.6,738.4,1779.3,72.951,32.58,32463,121.2319,85.836,143.894,0.144139036,108.8,121.3,2.821691176,19.41230276,4.17,4.55,3.71,4.23,4.96,6.17,6.19,7.3,8.24,0.38,-0.46,0.06,0.79,2,2.02,3.13,4.07,,3.8509,303.5605,2.6102,0.9957,41.3,40.9,37.9,38.7,3.56,46.6,73.4,41.5,62.1,39.6,37.1,44.1,46.4,38.2,41.7,43,41.8,23.903,62.939,26.53,18.543,4,5.49,3.65,,536.7,10177,29440,152.5361,13.4985
5/1/1972,4192.4,3798.7,32.213,411454.397,38946.39185,42.5954,43.1367,40.9975,58.5572,47.6678,63.5549,17.4422,41.0567,23.197,70.0773,39.7587,50.7434,60.6968,65.7,82.7163,64,0.013002844,86809,81887,5.7,12.3,2192,1534,1168,588,580,267506.4086,73467,22222,598.6,3957,17602,10568,7034,51245,14718,3541,7989.3,3765,13416,39.8,3.4,40.5,56,2221,297,481,997,446,2067,308,447,785,527,61.4,66.9,56.1,53.1,,32109.71612,9382.750243,98349.65608,187857.2386,1.56,235.9,743.3,1786.8,73.345,32.843,32732,122.692,87.1949,145.6212,0.14499771,107.7,120.2,2.850510678,19.04902252,4.27,4.45,3.69,4.12,4.64,5.85,6.13,7.3,8.23,0.18,-0.58,-0.15,0.37,1.58,1.86,3.03,3.96,,3.8605,304.3795,2.6124,0.9889,41.5,41.1,38,39.3,3.56,46.5,71.4,41.6,62.2,39.7,37.2,44.2,46.7,38.3,41.9,43.1,41.9,23.955,63.026,26.571,18.596,4.03,5.52,3.67,88.6,538.5,10293,29823,151.7491,15.952
6/1/1972,4200.6,3806.6,32.318,413249.593,39200.46896,42.7127,43.2911,41.0602,58.5767,47.7015,63.5678,17.5123,41.1314,23.2088,70.4839,39.9099,49.2871,59.724,62.2,82.8138,64,0.013000203,87006,82083,5.7,12.4,2279,1489,1141,591,550,282659.9909,73760,22282,600,3969,17641,10592,7049,51478,14779,3550.1,8019.4,3791,13405,40,3.4,40.6,53.9,2254,288,439,992,535,2183,301,445,889,549,58.6,62.1,57.7,49.6,,32272.42792,8133.426152,99447.47455,188461.2186,1.56,236.6,749.7,1797.8,73.903,32.541,32441,123.7672,88.2498,147.3673,0.146226732,108,120.8,2.842592593,18.92809192,4.46,4.6,3.91,4.35,4.93,5.91,6.11,7.23,8.2,0.14,-0.55,-0.11,0.47,1.45,1.65,2.77,3.74,,3.7998,302.4145,2.5691,0.9795,41.7,41.4,38,39.4,3.56,46.4,70.2,41.7,62.2,39.7,37.3,44.3,47,38.4,41.9,43.2,42,23.992,63.057,26.57,18.649,4.03,5.5,3.68,,541.6,10473,30273,151.3876,12.8417
7/1/1972,4228.3,3833.9,32.556,410683.44,39409.95295,42.6982,43.5242,41.297,59.0465,48.7513,63.6566,17.5273,40.8323,23.0521,69.9981,39.93,49.4449,60.5327,65.3,82.6366,66,0.013433747,87143,82230,5.6,11.8,2248,1515,1154,635,519,292596.7488,73708,22162,596.7,3939,17556,10521,7035,51546,14783,3544.2,8032.3,3790,13482,39.9,3.4,40.5,52.1,2252,325,441,1011,476,2195,311,423,932,530,60.1,64.7,61.7,46.7,,31616.87806,9446.848028,100217.1874,189074.9401,1.56,238.8,759.5,1817,74.291,33.064,32826,124.6817,89.7955,148.3219,0.145685002,107.2,120,2.866912313,18.56107276,4.55,4.83,3.98,4.5,4.96,5.97,6.11,7.21,8.23,0.28,-0.57,-0.05,0.41,1.42,1.56,2.66,3.68,,3.765,301.0305,2.4447,0.984,41.8,41.6,38.1,40,3.56,45.7,70.6,41.8,62.2,39.8,37.3,44.5,47.2,38.5,42.1,43.3,42.1,24.078,63.18,26.68,18.717,4.04,5.52,3.69,,546.5,10567,30582,150.7103,15.2696
8/1/1972,4267.8,3872.4,32.731,420528.138,39785.36485,43.2607,44.0394,41.7986,59.6614,49.1753,64.3753,17.8916,41.4396,23.5298,70.4543,40.4398,50.1708,60.7528,63.2,83.466,68,0.013767969,87517,82578,5.6,11.8,2285,1541,1156,619,537,253702.0837,74138,22400,605.8,3983,17741,10699,7042,51738,14831,3557.5,8066.4,3801,13530,40,3.4,40.6,57.1,2382,349,461,1029,543,2263,322,460,953,528,61.7,65.1,62.9,55.5,,33263.74722,9038.953035,101260.6396,191081.7121,1.539337748,240.9,768.7,1834.6,74.847,33.079,32691,126.0083,91.426,149.8062,0.145358238,111,124.4,2.771774775,19.03264067,4.8,4.75,4.02,4.55,4.98,6.02,6.21,7.19,8.19,-0.05,-0.78,-0.25,0.18,1.22,1.41,2.39,3.39,,3.7808,301.1609,2.4502,0.9824,42,41.7,38.2,40.3,3.56,45.8,70.1,41.9,62,40,37.4,44.5,47.2,38.6,42.2,43.4,42.2,24.148,63.324,26.749,18.78,4.08,5.55,3.73,95.2,552.1,10645,30936,151.3745,14.3576
9/1/1972,4283.1,3890.2,32.787,427760.025,40536.18865,43.5841,44.2865,42.0731,59.9742,49.673,64.5638,18.0332,41.8457,23.8156,70.8103,40.7486,50.6068,61.6676,68.3,83.8706,69,0.014229738,87392,82543,5.5,12.1,2353,1390,1131,583,548,256307.2753,74263,22456,611.5,4000,17774,10722,7052,51807,14848,3565.7,8073.1,3810,13575,40,3.6,40.6,58.6,2481,351,472,1139,520,2393,318,507,1044,523,65.1,69.3,65.5,56.8,,35245.44528,9854.74302,103523.0422,192659.8532,1.518675497,243.2,778.3,1848.7,75.154,33.05,32508,126.9574,92.8494,151.2456,0.145582443,109.4,122.3,2.81535649,18.57272338,4.87,5.07,4.66,5.13,5.52,6.25,6.55,7.22,8.09,0.2,-0.21,0.26,0.65,1.38,1.68,2.35,3.22,,3.7874,301.119,2.441,0.983,42.2,42,38.5,40.5,3.56,46.4,67.8,42.1,62.5,40.2,37.4,44.8,47.3,38.7,42.3,43.6,42.4,24.256,63.482,26.946,18.84,4.11,5.59,3.75,,557.4,10588,31007,153.523,14.2933
10/1/1972,4381.3,3955.2,33.328,433664.4,41107.60289,44.1837,45.0174,42.7736,60.885,50.8318,65.2923,18.4251,42.2809,24.2092,71.7395,41.3578,52.741,63.4893,66.9,84.8817,72,0.014769231,87491,82616,5.6,11.7,2351,1472,1123,601,522,251464.3534,74673,22613,611.3,4038,17893,10819,7074,52060,14920,3575.2,8124.5,3821,13606,40.1,3.6,40.7,59,2485,373,473,1135,505,2354,341,435,1009,569,67,70.8,73,63,,34544.74995,9482.97587,104645.6593,193897.0378,1.508344371,245,786.9,1864.7,75.935,33.764,33209,129.0908,94.2773,152.835,0.143655419,109.6,122.4,2.831505474,18.37907736,5.04,5.21,4.74,5.13,5.52,6.18,6.48,7.21,8.06,0.17,-0.3,0.09,0.48,1.14,1.44,2.17,3.02,,3.7977,301.011,2.3948,0.9827,42,41.9,38.7,40.9,3.56,46.3,72,42.2,62.8,40.1,37.8,44.9,47.4,38.8,42.4,43.7,42.5,24.283,63.053,27.012,18.888,4.14,5.64,3.78,,561.6,10538,31104,154.1089,16.5987
11/1/1972,4426.4,3985.3,33.459,441960.519,41384.49509,44.6892,45.4313,43.2371,61.297,52.011,65.2131,18.7512,42.8817,24.651,72.3522,41.8662,53.2985,60.8428,72.7,85.6727,73,0.015862668,87592,82990,5.3,11.4,2191,1386,1040,570,470,248063.4975,74967,22688,608.9,4002,18005,10912,7093,52279,14993,3589.9,8170.1,3832,13643,40,3.7,40.7,61.7,2421,335,418,1121,547,2234,366,412,909,548,69.9,73,74.5,63.4,,35294.35288,9720.72038,105786.3986,195377.7628,1.487682119,246.4,793.9,1872.4,76.45,31.812,31204,131.5901,95.8342,154.6998,0.143492997,115.1,128.3,2.716481321,19.11578451,5.06,5.18,4.78,5.09,5.27,6.12,6.28,7.12,7.99,0.12,-0.28,0.03,0.21,1.06,1.22,2.06,2.93,,3.7956,300.9885,2.3515,0.9874,42.3,42.1,39,42,3.56,46.2,74.5,42.4,63,40.3,37.8,45.1,47.5,38.9,42.5,43.9,42.7,24.356,63.093,27.098,18.956,4.15,5.68,3.79,90.7,565.5,10517,31407,155.9346,13.6006
12/1/1972,4440.5,4006.8,33.588,447854.896,42319.91369,45.1993,45.771,43.6597,61.7991,53.0573,65.3623,18.9933,43.5773,25.2918,72.9222,42.434,52.6219,59.7683,71.8,86.5729,80,0.017609509,87943,83400,5.2,11.4,2003,1460,1006,551,455,244984.8017,75270,22772,604.7,3937,18158,11036,7122,52498,15071,3605.1,8224.1,3842,13684,39.7,3.7,40.6,63.2,2366,395,345,1095,531,2419,426,461,1010,522,70.5,71.9,80.7,62.5,,36871.62276,9925.83329,107811.3062,196614.9475,1.467019868,249.2,802.3,1887.8,77.044,31.415,30365,133.1093,96.8695,156.8099,0.144525254,117.5,131.1,2.680851064,19.33176142,5.33,5.4,5.07,5.3,5.52,6.16,6.36,7.08,7.93,0.07,-0.26,-0.03,0.19,0.83,1.03,1.75,2.6,,3.77,301.2405,2.3449,0.9968,42.7,42.6,39.6,43.8,3.56,46.2,78,42.5,63.2,40.4,37.9,45.2,47.5,39,42.6,43.9,42.8,24.434,63.231,27.189,19.02,4.18,5.75,3.83,,570.7,10516,31893,159.7468,14.9553
1/1/1973,4423.5,3985.8,33.916,453559.311,43045.8483,45.4981,45.9959,43.8166,61.6493,52.874,65.2395,19.2922,43.9538,25.722,72.8982,42.7228,53.0217,59.5116,71.1,86.8973,82,0.018955155,87487,83161,4.9,11,2035,1344,947,537,410,228076.2183,75621,22955,601.2,4004,18276,11130,7146,52666,15128,3621.3,8255.3,3852,13690,39.7,3.8,40.4,67.8,2481,325,590,1072,494,2271,357,472,910,532,72.1,73.8,83.7,61,,37819.67765,10002.75063,110121.3986,199362.082,1.456688742,251.5,810.3,1897.7,77.932,32.859,31699,135.4135,98.7011,159.9138,0.147508348,118.4,132.6,2.666106419,19.29499977,5.94,5.77,5.41,5.62,5.89,6.34,6.46,7.15,7.9,-0.17,-0.53,-0.32,-0.05,0.4,0.52,1.21,1.96,108.1883,3.7293,301.7882,2.3563,0.9993,43,43,39.8,45,3.56,46.6,82.9,42.7,63.2,40.4,38,45.5,47.3,39.1,42.7,44.1,43,24.508,63.229,27.387,19.042,4.23,5.85,3.86,,574.1,10340,31783,161.3595,14.392
2/1/1973,4438.9,4000.1,34.123,454268.058,43672.22617,46.1747,46.6648,44.4721,62.4502,53.8394,65.9163,19.7011,44.6244,26.2344,74.0029,43.431,52.6511,58.5415,68.5,88.0628,82,0.018418688,88364,83912,5,10.5,2259,1263,894,522,372,221856.7716,76017,23160,604,4071,18410,11239,7171,52857,15188,3645.7,8280.8,3874,13711,40.1,3.9,40.9,63.2,2289,313,534,1004,438,2226,317,500,905,504,69.6,69,85.2,63.6,,38840.1534,10669.36759,112992.3226,201700.0688,1.456688742,252.2,814.1,1893.3,78.261,31.734,30141,140.7983,100.4561,162.0961,0.148222476,114.2,127.9,2.769991243,18.33088343,6.58,6.17,5.6,5.83,6.19,6.6,6.64,7.22,7.97,-0.41,-0.98,-0.75,-0.39,0.02,0.06,0.64,1.39,103.7461,3.417,278.4206,2.4272,0.9956,43.5,43.5,40.4,47.1,3.56,48.2,87.8,43,63.4,40.6,38.1,45.9,47.3,39.2,42.8,44.5,43.3,24.637,63.419,27.632,19.109,4.22,5.77,3.87,81.9,575.2,10316,31877,158.6353,19.2363
3/1/1973,4442.2,4000,34.168,452453.976,44004.08199,46.1987,46.8263,44.64,62.6123,53.9174,66.127,19.8681,44.4882,26.2752,73.6978,43.5045,53.3085,57.5416,67.7,87.9315,82,0.018661812,88846,84452,4.9,10.6,2136,1340,889,501,388,227594.9538,76285,23262,603.6,4089,18493,11306,7187,53023,15235,3650,8306.8,3888,13745,40.2,3.8,40.9,63.6,2365,319,458,1174,414,2062,341,406,817,498,69.6,68.8,87.5,61.9,,40030.86519,10940.90911,116868.547,203960.1227,1.456688742,251.7,815.3,1878.6,79.095,31.891,30067,144.9576,102.4606,164.2533,0.149023136,112.4,126.1,2.820284698,17.71502046,7.09,6.76,6.09,6.51,6.85,6.8,6.71,7.29,8.03,-0.33,-1,-0.58,-0.24,-0.29,-0.38,0.2,0.94,100,3.2171,261.9014,2.4724,0.9967,44.4,44.7,41.1,49.3,3.56,52,90,43.4,63.8,40.7,38.2,46.4,47.4,39.4,43,45,43.7,24.812,63.512,28.017,19.192,4.24,5.79,3.88,,575.2,10301,31947,158.0981,20.0866
4/1/1973,4451.7,4013,34.035,450582.129,43681.55961,46.1233,46.6289,44.4106,61.9906,53.0786,65.6583,20.0131,44.5543,26.2974,73.7759,43.4383,51.8465,57.4206,65.6,87.5156,81,0.018165508,89018,84559,5,10,2260,1474,809,469,340,237980.5388,76455,23316,603.8,4106,18530,11340,7190,53139,15267,3659.2,8323.7,3897,13777,40.1,4,40.8,62.6,2084,305,432,831,516,1908,299,372,813,424,67.7,65.9,86.7,59.2,,39546.49191,11396.58609,120026.5635,206200.6933,1.467019868,252.7,819.7,1875.7,79.638,32.349,30638,147.5343,104.3032,165.9378,0.149117362,110.3,123.6,2.889093382,17.10195354,7.12,7.13,6.26,6.52,6.85,6.67,6.67,7.26,8.09,0.01,-0.86,-0.6,-0.27,-0.45,-0.45,0.14,0.97,100.8251,3.2406,265.4914,2.4837,1.0007,44.7,45,41.3,50.1,3.56,53,88.3,43.7,64.2,41,38.3,46.8,47.7,39.5,43.1,45.4,44,24.997,63.764,28.313,19.316,4.27,5.81,3.91,,576.5,10328,32170,158.3425,20.1652
5/1/1973,4469.7,4026.1,34.107,449137.973,43681.55961,46.4187,46.9251,44.6938,62.3413,52.9415,66.2992,20.2234,44.841,26.5269,74.023,43.7041,52.9459,57.5447,59.2,87.7636,82,0.018942019,88977,84648,4.9,10.1,2223,1320,816,467,349,239255.8884,76646,23382,605.3,4137,18564,11384,7180,53264,15304,3667.5,8351.3,3909,13817,40.1,3.8,40.7,60.2,2266,287,530,961,488,1931,267,393,824,447,64.8,63.5,86.6,59.2,,39925.52576,11234.59351,123079.6625,208986.7943,1.477350993,254.9,826.8,1883.4,79.957,32.413,30571,149.9659,105.8163,168.0843,0.149701015,107.2,120,2.98818097,16.34231661,7.84,7.26,6.36,6.62,6.89,6.8,6.85,7.29,8.06,-0.58,-1.48,-1.22,-0.95,-1.04,-0.99,-0.55,0.22,100.0602,3.1728,264.6505,2.5306,1.0008,45,45.3,42.2,52.5,3.56,53.3,89.3,43.9,64.4,41,38.5,47.2,48,39.6,43.3,45.7,44.3,25.12,63.904,28.497,19.407,4.29,5.82,3.93,77,580,10426,32673,157.0842,25.6842
6/1/1973,4481.7,4040.8,34.022,448241.485,44082.89774,46.4493,46.9105,44.6447,61.9009,52.8319,65.6703,20.4067,44.9215,26.7204,73.3739,43.6847,53.4826,57.7581,62.7,87.4339,82,0.018794408,89548,85185,4.9,9.6,2322,1248,779,454,325,239553.2138,76887,23485,611.7,4193,18606,11425,7181,53402,15341,3685.4,8370.6,3918,13872,40.1,3.8,40.7,59.7,2067,307,452,889,419,2051,307,337,963,444,65,61,85.6,62.5,,39980.07653,11056.28513,125887.6361,211558.5797,1.477350993,256.7,833.3,1885.3,80.382,32.187,30336,152.8292,107.5113,170.0822,0.150222752,104.8,117.2,3.072519084,15.69989463,8.49,8,7.19,7.23,7.31,6.69,6.9,7.37,8.13,-0.49,-1.3,-1.26,-1.18,-1.8,-1.59,-1.12,-0.36,98.2137,3.0532,264.4981,2.5762,0.9984,45.5,45.9,43,55,3.56,53.9,87.6,44.2,64.6,41.2,38.6,47.5,48.2,39.8,43.5,46,44.5,25.263,63.991,28.728,19.513,4.32,5.86,3.95,,583.3,10566,33139,157.6865,22.8772
7/1/1973,4494.6,4056.6,34.294,454350.264,44096.37939,46.6538,47.1115,44.813,61.8082,52.8023,65.5428,20.6638,45.1238,26.942,73.4569,43.8873,53.7386,56.8384,50.4,87.5483,84,0.019512195,89604,85299,4.8,9.6,2271,1314,756,474,282,242567.6777,76911,23522,617,4232,18598,11438,7160,53389,15350,3693.7,8367.9,3929,13865,40.1,3.8,40.7,56.4,2123,252,457,1007,407,1819,279,382,735,422,57.8,49.2,85.2,64,,40219.91185,11673.95469,127880.1146,213740.7007,1.477350993,257.5,836.5,1892.5,81.463,33.483,31531,155.3291,109.2387,171.7875,0.150743682,105.8,118.7,3.059234405,15.63781694,10.4,9.26,8.01,8.12,8.39,7.33,7.13,7.45,8.24,-1.14,-2.39,-2.28,-2.01,-3.07,-3.27,-2.95,-2.16,96.2593,2.8233,264.5538,2.5375,0.9995,45.4,45.7,42.3,52.5,3.56,55.1,69.6,44.2,64.6,41.2,38.6,47.5,48.3,39.9,43.5,46.1,44.6,25.355,64.127,28.773,19.62,4.35,5.87,3.98,,584.9,10658,33625,157.3297,21.5127
